,text,labels
4603," coronavirus apos confinamento, cidade na china registra recorde em pedidos de divorcio. alguem se arrisca a dizer o porque!? ",0.0
12410," avenacomvc bobdaslabaredas danilogentili modelo chines de desinformacao covid, se alguem usa a liberdade p contextar estas errado . assim e na china! so nao percebe que e muito ze tv ",0.0
17667,"bom dia pra quem acordou com fake news no whatsapp tendo como fonte o ministerio da saude da italia dizendo q covid- e uma bacteria e nao virus e que nao e preciso respiradores para o tratamento, tbm q a china comunista ja sabia disso. nao vao parar essa gente nunca?! ",0.0
5447,"beijing today streetphotography codiv coronavirus beijing leicaphotography leicam ilovechina a beijing, china ",0.0
8388,"alou policiafederal sf moro material roubado em cumbica em posse de chineses... mascaras, testes para covid... um dos presos se diz representante da camara do comercio de shangai. estavam tentando vender por milhoes. ",0.0
20493,"a unica coisa boa desse surto de coronavirus ser esse ano, e que se fosse em nao teria rir e se fosse em nao teria copa do mundo, ai o bagulho ia ficar doido, ai eu ia catar esses chineses ate no quinto dos infernos!!",0.0
23879,o presidiario lula assinou mocao internacional que pede que futura vacina contra o coronavirus seja distribuida gratuitamente para todas as pessoas do planeta. e quem vai pagar a conta da fabricacao da vacina? a onu? a oms? a china?,0.0
13951," jornaldacidadeo sao paulo a maior cidade do brasil, nas maos de dois imbecis. a china ta de olho no metro, os caras vao quebrar o estado e entregar para china. o povo paulista esta passando o mais aterrorizante momento por conta do covid- . e triste...",0.0
14111,"as vezes, no silencio da noite eu fico pensando custava ter fervido o morcego? coronavirus covid ficaemcasa",1.0
21474," dogalemaao ta tendo mais uma pandemia na china mano,e pra ser outro tipo de covid.",0.0
14673," draughst alem de inventar desculpas esfarrapadas sobre o porque ele deveria acreditar nos dados passados por uma ditadura sanguinaria, e tambem fingir que as pessoas que abriram o bico sobre o coronavirus na china nao sumiram sem deixar rastros.",0.0
23979,pedras de granizo em forma de coronavirus tamanho dos ovos caem na china um pressagio no fim dos dias? ,0.0
21168, paulinhafn g mundo que ????? e pelo menos eu sei que os coronavirus nao existem so na china,0.0
16858," encobrimento do coronavirus e a chernobyl da china, diz conselheiro da casa branca. via uolnoticias uol",0.0
23926,os paises eua e europa despertaram para a realidade do papel da china como um regime autoritario crescente e as implicacoes para a nossa sociedade livre.o encobrimento do pcc do surto de coronavirus de wuhan -que matou milhares- acelerou nosso despertar... ,0.0
5195,coronavirus italia e eua podem ultrapassar numero de casos da china ja na sexta-feira ,0.0
14722," albuquerquedavy pr haddad agenda . autorizou a compra de milhoes de mascaras de cuba,venezuela e china,para o combate ao covid. autorizou ministro da justica freixo picol trocar a cupula da pf q estava investigando processos contra ele. visitara a pe o stf hoje. almoco c lagosta.",0.0
13268,malandro e o ozzy que esta imunizado de covid de morcego desde os anos . ,0.0
1243,hotel usado para quarentena do coronavirus na china cai com mais de pessoas ,0.0
1864,coronavirus apple vendeu menos de mil iphones na china em fevereiro ,0.0
8959,china aprova inicio de testes de vacinas experimentais contra covid- ,0.0
13168,covid- documentos revelam que china sabia de riscos mas impedia laboratorios de divulgar informacoes ,0.0
901,"criancas usando mascaras para se proteger do coronavirus em uma escola da indonesia segundo os ultimos dados, o numero total de pessoas infectadas por coronavirus no mundo inteiro ate o momento e de mais de . , com . mortes registradas. china, coreia do sul. ",0.0
6552, multimidia parte continental da china relata novos casos importados de covid- ,0.0
1253,hotel usado para quarentena do coronavirus desaba na china nesse momento por motivo desconhecido.,0.0
14809,"tenho uma menina no facebook que e linda demais, mas puts, e burra no mesmo nivel. acabou de compartilhar que o coronavirus foi criado pela china pra dominar o mundo",0.0
12565,a mao pesada do governo de pequim ajudou a controlar o coronavirus e a recomecar primeiro a retomada. o mundo pos-pandemia sera definitivamente dominado pela china ? ,0.0
23797,"xo covid, vulgo virus chines dos inferno! ",1.0
8842, embaixadachina who boa tarde! voces conhecem o trabalho do comite cientifico de combate ao coronavirus encabecado pelo prof. miguelnicolelis? sera que nao haveria cientistas chineses interessados em colaborar com o c ?,0.0
11722,e falso que who oms alertou que india e china exportam mascaras com coronavirus ,0.0
24088," virus parece nao ter transmissao entre humanos. a materia e sensacionalista. seria um absurdo a se china tivesse o msm comportamento q teve no inicio do covid- . culpar o governo chines por irresponsabilidade nao e xenofobia, odiar chineses sim. separem as coisas. ",0.0
3205,china da aprovacao para testes em humanos com potencial vacina covid- ,0.0
19693,"dia obitos por covid no brasil . estadio beijing olympic sports centre stadium, pequim, china capacidade . ",0.0
3397,"com o numero de casos do coronavirus caindo na china, principalmente em hubei, os hospitais da cidade retomam aos atendimentos normais. veja a materia do mundo china ao ar no bandnews apresentado por pablo ribeiro! mundochina hubei wuhan china ",0.0
20578,doria anuncia parceria com laboratorio chines por potencial vacina contra covid- anvisa brasil china coronavirus jo,0.0
22528,cerca de uma duzia de vacinas estao em diferentes fases de testes no mundo inteiro. jairbolsonaro govbr minsaude portalgp gp china covid coronavirus ,0.0
19835,"uma vacina contra a covid- pode ser colocada em uso emergencial ainda neste outono, disse o principal especialista em sistema respiratorio da china, zhong nanshan, durante um evento medico ao vivo com a empresa gigante tecnologica chinesa baidu. ",0.0
12753,- corona n existe - covid- e criacao da china para acabar com a economia mundial - n vai matar nem mil - borracheiro - caixao vazio - pf apreende caixao cheio de madeira fraude para seguro de vida - ninguem agrediu os jornalistas o gado n consegue mais erguer narrativa. ,0.0
8907,e essa e a melhor analise em timeline que voce vera sobre o covid- ate o momento muitos paises erraram na luta contra o coronavirus. ninguem errou mais que o governo chines. china taiwan censura covid covid brasil,0.0
8029,covid- . chineses desistem de comprar banco portugues e deixam-no em maos angolanas banca fintech,0.0
10900,"a maior potencia capitalista mundial e liderada por um genio que propoe injeccoes de desinfectante como solucao para o covid- . felizmente para o capitalismo, por ca portugal, europa... temos idiotas de sobra para acreditar na sua proxima acusacao contra a china.",0.0
1318,china registra mortes por coronavirus e aumento de novos casos fora do epicentro publicado em blogosfera da rede pt - - - curta nossa pagina lulalivre lulainocente ptribeirao redept anospt,0.0
16178, mariah marimah depois de ouvir o molusco agradecendo a natureza china pela criacao do covid- ... tenho nojo de qualquer um esquerdista que o apoie!!! brasilcombolsonaro,0.0
7214,"se o brasil tivesse exportado cachaca para a china, esse coronavirus nem existiria.",0.0
11553,arabia saudita e china assinam acordo de us . mi para aumentar testes de covid- arabiasaudita china coronavirus covid covid noticias ,0.0
7407,"pela a vez, china nao registra nenhuma morte por coronavirus ",0.0
20599, anaclaraabreu eu disse que ia ligar p oms p avisar que ele achou a cura p covid e ele disse que a oms e a china estao fechadas uma c a outra p poder tirar dinheiro dos paises,0.0
4733,"enquanto os eua apoiam e investem no brasil.. a china comunista contribui para a propagacao do coronavirus e com isso, destroi a economia mundial.. e isso, como a ajuda dos pilantras esquerdistas e imprensa vendida.. ",0.0
7776,e oq??? olha a discussao.. o certo e virus chines qual e o certo o covid- ou a covid- ? ,1.0
19688,paises com mais pessoas curadas do coronavirus . eua . brasil . russia . alemanha . italia . espanha . turquia . ira . india . chile . peru . china . . fonte ,0.0
14001," axel a globo e tao lixo que se juntou com a china pra criar o coronavirus e dominar o mundo tentando derrubar o trampi e o bozo. rapaz, essa galera minion tem delirios. bolsonaro sempre foi desse jeitinho psicotico narcisista autoritario e apenas ignoraram tudo o que ele sempre disse",0.0
22835, renovamidia zazas govbr jairbolsonaro governosp jdoriajr gt vejam a qualidade e seriedade das escolhas para a producao de vacinas contra covid- ... gt enquanto o governo do brasil faz acordo com a universid. de oxford. o governo de sao paulo faz acordo com a china origem do virus . .,0.0
22888,"coronavirus. china regista novos casos de infeccao, em pequim ",0.0
564,"os novos casos de coronavirus na china continuam a cair. com isso, o governo pode fechar dos hospitais temporarios de wuhan montados para combater o virus. ngomesvoz bandnews mundo china ",0.0
18307, mas com a participacao da china e seu covid- esta se concretizando o velho sonho . estamos fadados a venezualizacao. claudeluca brazilfight fmourabrasil repete brasil gazetadobrasil luciano hang henriqueandrade helionogueiratv ,0.0
3212,cientistas chineses realizaram um estudo para determinar se existe uma ligacao entre pacientes do tipo sanguineo e sua suscetibilidade ao novo coronavirus. ,0.0
21855,"video a china enfatizou a necessidade urgente de melhorar a higiene em seus mercados atacadistas e na cadeia de suprimentos de alimentos apos o novo surto de coronavirus detectado em pequim, que ja tem casos confirmados. ",0.0
2748,"isso resume tudo os eua estao bombardeando o iraque em meio ao surto de coronavirus, enquanto a china fornece especialistas e ajuda para combate-lo. ",0.0
16792," fabiorabin bigote nervioso se a oms em nao tivesse passado p pano na china e tivesse feito lockdown na china como fez no surto de ebola na africa ocidental, hoje o brasil e o mundo nao teria uma morte por causa de covid- . se e para culpar alguem fabiorabin culpe a oms e a china.",0.0
14816,finalmente achei um texto de autores chineses sobre o coronavirus ,0.0
14241," stancalderelli sem falar que ele mandou abafar a proliferacao do covid e, provavelmente, omitiu o verdadeiro numero de casos. se fosse qualquer outro pais, a onu e oms ja estariam enchendo o saco, mas como e a china, eles se fingem de cegos",0.0
6075,"a ditaduramarajoara instalada pelo governopara impedindo direito individual de ir e vir! e escondido atras do coronavirus...enqto lucram milhoes, nao e so a china q ta lucrando! onde ta prefeiturabelem so temos covardes, ineptos? corruptos? incomptentes? ",0.0
7539,acho intetessante como todos falam que o coronavirus que se originou na china da lugar para racismo mas se originasse em outro pais como a dinamarca...as pessoas falariam esses dinamarques sao um povo sujo ,0.0
13756, livxmf ela falou q o lula juntamente com doria e witzel foram a china e bolaram o plano covid- pra arruinar o governo do capitao mas ele e muito esperto percebeu tudo ,0.0
9049,eu nunca vi uma parada criada na china dura tanto tempo !! covid- ,1.0
9008," jovempannews rconstantino china restringe publicacao de estudos sobre origens do novo coronavirus cnn-brasil . constantino, isso nao um autoristarismo no ar? por que eles querem isso? estranho ne. em ",0.0
2646,"olha o negocio da china!impacto do coronavirus nas bolsas de valores em todo o mundo mes - - - - - - - - - e china , . la ja acabou o surto,agora compra tudo soja,petroleo,ferro, commodities q eles nao tem!",0.0
