Tweet,Label
um cara veio aqui no setor falar que o coronavirus foi criado de forma intencional pela china e levou um esporro tao grande de um dos arquitetos que to batendo palma ate agora,0.0
"brasileiro e o primeiro jogador no futebol chines a ser confirmado com o novo coronavirus o atacante dori, revelado na base do fluminense no final da decada de e com passagem pelo nautico em , tornou-se o primeiro atleta de futebol na china a contrair o covid- . ge ",0.0
 reinaldoazevedo uolnoticias uol o reinaldo agora que ja esta erradicado o covid na china qual a unica potencia que vai se recuperar mais rapido? esses chineses matam ate crianca quando nasce. acha que eles estao ligando pra as mortes.o comunismo chines matou mais de cem mil sem covid. por que se importar agora?,0.0
tem que ser muito burro pra acreditar que o coronavirus foi inventado pela china pra destruir os eua...,0.0
presidente donald trump porque veio da china coronavirus ,0.0
china e estados unidos preparam vacinas contra o coronavirus. sorte aos dois paises no desenvolvimento da imunizacao! covid brasil combateaocoronavirus ,0.0
"que engracado ne gente, a china anuncia a vacina pro covid- , eles criam o problema e vem com a solucao, vai luclar bilhoes! so nao ve quem nao quer. ",0.0
"a culpa do covid- se alastrar, foi da negligencia do partido comunista chines, acho que podia juntar todas as organizacoes e governos e meter sancoes na china depois que se controlarem o corona nos paises . e ainda tem insetos que defendem o comunismo",0.0
china diz que ja tem vacina contra o coronavirus ,0.0
" jairbolsonaro ministerio da defesa da china revelou, em comunicado citado pela imprensa internacional, que desenvolveu com sucesso uma vacina contra o novo coronavirus sars-cov- e autorizou que sejam realizados testes em humanos. otima noticia presidente jairbolsonaro tomara que de certo ",0.0
"eu jurei que ia ser tranquilo, ate falei pra alguem esses dias po a gente ja ta em marco e nao teve nada de tao ruim assim ne? so esse coronavirus la na china, mas eles sao mto inteligentes, ja ja isso passa mal sabia eu",0.0
a china precisa ser responsabilizada por tudo que esta acontecendo no mundo com o covid- . isso sim sera uma grande divida historica.,0.0
"covid- impressoes na china via youtube interessados na nossa experiencia aqui na china desde que tudo comecou, fizemos esse video a pedido de amigos. se de alguma forma lhe for util, por favor, compartilhem. forca a todos!",0.0
a queda da poluicao na china com as fabricas paradas vai salvar mais vidas que o coronavirus vai tirar. e tenho dito...,0.0
"fake news - nem china nem eua coronavirus nao foi criado em laboratorio, mostra estudo via tilt uol uol",0.0
"tres motivos reais para nao cair na bobagem de achar que o avanco do coronavirus e um complo da china comunista para espalhar uma megarecessao global, ganhar terreno geopolitico e sair por ai comprando ativos baratos. segue e longo, mas te faz parar de repetir imbecilidades ",0.0
ninguem aqui e vaca de presepio ou cego desta droga de coronavirus que foi criado no quintal dos comunistas chineses. nos votamos em bolsonaro e o elegemos pelo brasil e nao por ele mesmo.,0.0
conseguiram descobrir a cura para o coronavirus ? a china ? muito estranho,0.0
"urgente a china anunciou que criou com sucesso uma vacina contra o covid- , so eu acho curioso como parecem nossos politicos? eles primeiro quebram suas pernas, para depois te vender uma muleta! soacho",0.0
"de ontem a noite ate agora, sempre eu vejo muita noticia horrivel sobre, eu volto p essa materia que, no momento me conforta. china autoriza teste em humanos de vacina contra o coronavirus coronavirus g ",0.0
china diz que medicamento japones para a gripe e eficaz no tratamento do coronavirus - observador bom nformacao postada por ricamconsult,0.0
coronavirus - o virus da china. coronavirusnobrasil ,1.0
 uolnoticias uolnoticias ta de brincadeira ! diga entao onde comecou o covid? nao foi na china !? imprensa ridicula,0.0
ex-fluminense e o brasileiro atuando na china a contrair coronavirus ,0.0
hospitais do recife tem mais instrutura para o coronavirus que os hospistais da china parabens recife vamos todos morreeeeeeee...,0.0
"este coronavirus e uma safadeza criada pelo chineses, alias quem comanda la e o partido vermelho comunista radical, seguidores dos criminosos, lenin, stalin, marx e mais gramsci, eles nao tem o minimo de do e respeito com os humanos. isto ai e comercio, e mercado, vender vacina.",0.0
"eduardo bolsonaro, assustado com panelacos, culpa a china pelo coronavirus. . ",0.0
china diz ter desenvolvido com sucesso vacina contra a covid- ,0.0
"um evangelico dizendo que e o apocalipse biblico e um conspiracionista dizendo que a china criou o coronavirus pra comprar acoes, os dois a km h quem e mais retardado?",0.0
"vc esta vendo alguma grande comocao na china, europa e outros lugares por ricos mortos por coronavirus? e a imensa maioria de quem morre e pobre. gente e gente, independente de condicao financeira, mas e explicito quem morre mais.",0.0
"notem o nivel de tecnologia, organizacao e cautela envolvidas na diminuicao do risco de proliferacao do coronavirus em nanking china ",0.0
china autoriza teste em humanos de vacina contra o coronavirus - leia mais no site ,0.0
china autoriza teste em humanos de vacina contra o coronavirus ,0.0
ta rolando uma linha de pensamento de que o coronavirus e uma arma quimica da china para se tornar uma superpotencia mundial. alguem tem algum link que explica isso direitinho? quero ler e dar umas risadas hj.,0.0
"o ministerio da defesa da china anunciou ontem que desenvolveu com exito uma vacina contra o novo coronavirus. descoberta no minimo interessante. com quase mil infectados pelo mundo pelo, agora a china tem a solucao! baita negocio chines... coronavirus corona",0.0
alem do coronavirus ter sido criado pela china pra acabar com aniversario de blogueira tb tem como missao derrubar o incrivel mito mitoso ,0.0
artigo de virus de morcego projetado gera debate sobre pesquisas arriscadas coronavirus produzido em laboratorio relacionado a sars pode infectar celulas humanas. entao esse novo coronavirus ja existia em laboratorio desde ? analise ,0.0
china e eua comecam os testes clinicos das vacinas contra o coronavirus via elpais brasil,0.0
" luciaazevedo cnnbrasil lucia, voce esta certissima. trump tem razao nao e coronavirus, e virus chines sim.",1.0
"ate as h deste sabado .mar. , o mundo registrava . infectados e . mortes por causa da covid- . a china continua sendo o pais que acumula o maior numero de casos . . logo depois, aparece a... ",0.0
coronavirus china envia um milhao de mascaras para a franca ,0.0
"nossa ! a china desenvolveu a vacina contra o coronavirus. que inusitado, ninguem esperava !!! ",0.0
extremamente util partilha da experiencia coronavirus por medicos chineses com colegas em toda africa ,0.0
 a china criou o coronavirus num laboratorio e espalhou pelo ocidente para obter lucro. a cia nao descobriu isso. o mossad nao descobriu isso. o m nao descobriu isso. quem descobriu foi voce o babacao que sabe de tudo.,0.0
"o comite de saude de guangzhou, na china, anunciou que um jogador brasileiro de anos testou positivo para coronavirus se tornando o primeiro jogador de futebol no pais a contrair o virus. atacante revelado na base do fluminense no final da decada de e jogou pelo nautico. ",0.0
 dcmanhaes nem a china produz o suficiente para todos os paises que estao demandando. nao e so no brasil que tem coronavirus e falta de equipamento.,0.0
"hoje, os eua realizaram o deg teste de vacina contra o coronavirus em humanos. e agora, segundo algumas noticias,a china anuncia q desenvolveu a vacina com exito . to achando essa china mandrake sera q ja tinha a vacina antes? ... de qq forma, os habitantes do planeta agradecem.",0.0
israel ja pode disponibilizar a vacina do covid- a partir de maio. agradecemos a israel! e eu sinceramente espero que essa seja a vacina que o brasil compre e nao a que venha da china. por favor!!! ,0.0
"eu tava empurrando esse filho da puta desses coronavirus com a barriga ate receber a noticia que a academia foi fechada, mermao vai tomar no cuuuuuuuuu que virus filho da putaaa alguem fala pra os filhos da puta daqueles chineses",1.0
politico chines sugere que exercito dos eua levou coronavirus a china. ,0.0
urgente china diz ter desenvolvido com exito vacina contra coronavirus ,0.0
china diz ter desenvolvido vacina contra covid- com exito ,0.0
"bom, o coronavirus da italia e do iran sao diferentes do da china. por qual??",0.0
 kkkgimenez amydorj rightconbr jackflush hirorezende marcelocastrott eu ja sei do coronavirus desde o primeiro caso na china tenho contato comercial la e eles avisaram que iria atrasar por causa da suspeita da doenca e do ano novo chines ja sei do virus antes de voce e o resto do brasil na verdade o pessoal do comercio ja sabe disso ja tempos,0.0
hoje eu fui com a minha mae no posto de saude quase ninguem por sinal ai na volta ela passou em um brecho pra conhecer e tals. a mulher do bazar disse que nao tem medo do corona virus porque e invencao da china pra dominar o brasil. coronavirus coronavirusnobrasil,0.0
" minsaude nao e mais coronavirus ,e china virus ",1.0
virus chines nada de coronavirus! ,1.0
china autoriza teste em humanos de vacina contra o coronavirus ,0.0
fundacao jack ma doa mascaras e kits de teste a africa para controle da covid- portuguese.xinhuanet.com- china ,0.0
se a china enviar coronavirus pra ca a gente envia vascainos pra la praga contra praga,0.0
" jairbolsonaro boa tarde presidente !! a paz do senhor !! o senhor poderia nos informar se, ha possibilidade de importar de cuba . o retroviral que esse pais desenvolveu e que parece esta ajudando na cura do covid . e que, esta sendo utilizado na china . obrigada fica na paz",0.0
"china ja aumentou sua economia e ja lancou a vacina do coronavirus, que bela merda",0.0
"coronavirus arma biologica para uma guerra cormecial dolar , china coronavirus controlado, economia, bolsa e acoes em ligeira ascensao",0.0
" carlavilhenaa em fevereiro, dois jornalistas chineses, fang bin e chen qiushi, desapareceram depois de trabalharem na cobertura do coronavirus em wuhan e denunciarem as supressoes de informacoes do governo. qiushi entrou no topo da lista da one free press coalition. ",0.0
e do nada a china aparece com a cura do covid- ,0.0
china iniciara testes clinicos de vacina contra coronavirus via nd mais ,0.0
"novo coronavirus ou covid - por alice thomaz localizada no centro da china surgiu como o epicentro do -ncov, e logo nos primeiros dias infectou cerca de pessoas, atestaram as autoridades sanitarias. ",0.0
 c rv muito suspeito. agora a china vai faturar em cima da desgraca do mundo inteiro. depois de controlar a disseminacao do coronavirus se preparam para lucrar com a vacina que sera distribuida no mundo inteiro. poderemos pensar em uma teoria de conspiracao?,0.0
 lulainocentequartasdv esquerdistasseguemesquerdistas bolsonaronaoemaispresidente china diz que obteve exito com vacina contra o coronavirus testes comecam essa semana ,0.0
covid- china regista mortos e novos casos de infecao - ,0.0
china diz ter desenvolvido vacina para o covid- com exito e autorizou testes em humanos ,0.0
" izabellices eu assisti o documentario pandemia quando era apenas uma epidemia de covid na china e acabei me informando bastante sobre esse assunto. pra mim, na epoca foi muito informativo",0.0
"tem circulado trechos do livro o novo relatorio da cia , de alexandre alder, editorial bizancio, . a previsao e tao certeira q cita especificamente a possibilidade da mutacao do coronavirus da sars e uma pandemia viral global que teria inicio na china ",0.0
numero de mortes coronavirus na europa supera o da china ,0.0
" estado de emergencia quatro meses depois do coronavirus na china, num pais em que os profissionais de saude e os agentes de seguranca nao tem equipamentos de proteccao individual, em que os cidadaos nao conseguem comprar mascaras, luvas, alcool etilico e desinfectantes .",0.0
